Scenario,year,variable,sector,qualifier,type,value
"Low","2025","xet","COthMfg","","S1",0.844722569
"Low","2025","pd","COthMfg","","S2",0.955933666
"Low","2025","pmt","COthMfg","","S2",1.000000000
"Low","2025","pet","COthMfg","","S2",0.868518000
"Low","2025","xm","COthMfg","ROW","S3",2.105379023
"Low","2025","xe","COthMfg","ROW","S3",0.844722569
"Low","2025","xa","CMinUtlCon","","S1",1.391810280
"Low","2025","xd","CMinUtlCon","","S1",1.446409604
"Low","2025","xmt","CMinUtlCon","","S1",0.011819337
"Low","2025","xet","CMinUtlCon","","S1",0.063831582
"Low","2025","pd","CMinUtlCon","","S2",0.445766839
"Low","2025","pmt","CMinUtlCon","","S2",1.000000000
"Low","2025","pet","CMinUtlCon","","S2",0.619363115
"Low","2025","xm","CMinUtlCon","ROW","S3",0.011806336
"Low","2025","xe","CMinUtlCon","ROW","S3",0.063831582
"Low","2025","xa","CRoadTr","","S1",1.538041697
"Low","2025","xd","CRoadTr","","S1",1.538041697
"Low","2025","xmt","CRoadTr","","S1",0.000000000
"Low","2025","xet","CRoadTr","","S1",0.000000000
"Low","2025","pd","CRoadTr","","S2",0.524096767
"Low","2025","pmt","CRoadTr","","S2",1.000000000
"Low","2025","pet","CRoadTr","","S2",1.000000000
"Low","2025","xm","CRoadTr","ROW","S3",0.000000000
"Low","2025","xe","CRoadTr","ROW","S3",0.000000000
"Low","2025","xa","COtherTr","","S1",0.338324354
"Low","2025","xd","COtherTr","","S1",0.338324354
"Low","2025","xmt","COtherTr","","S1",0.000000000
"Low","2025","xet","COtherTr","","S1",2.262390482
"Low","2025","pd","COtherTr","","S2",0.408020355
"Low","2025","pmt","COtherTr","","S2",1.000000000
"Low","2025","pet","COtherTr","","S2",0.579181219
"Low","2025","xm","COtherTr","ROW","S3",0.000000000
"Low","2025","xe","COtherTr","ROW","S3",2.262390482
"Low","2025","xa","CCommServ","","S1",5.629056005
"Low","2025","xd","CCommServ","","S1",5.632585845
"Low","2025","xmt","CCommServ","","S1",0.000031597
"Low","2025","xet","CCommServ","","S1",0.863116813
"Low","2025","pd","CCommServ","","S2",0.230714800
"Low","2025","pmt","CCommServ","","S2",1.000000000
"Low","2025","pet","CCommServ","","S2",0.442971332
"Low","2025","xm","CCommServ","ROW","S3",0.000031597
"Low","2025","xe","CCommServ","ROW","S3",0.863116813
"Low","2025","xa","COthPrSrv","","S1",0.947893766
"Low","2025","xd","COthPrSrv","","S1",0.584498873
"Low","2025","xmt","COthPrSrv","","S1",0.430994969
"Low","2025","xet","COthPrSrv","","S1",0.000000000
"Low","2025","pd","COthPrSrv","","S2",1.523911292
"Low","2025","pmt","COthPrSrv","","S2",1.000000000
"Low","2025","pet","COthPrSrv","","S2",1.000000000
"Low","2025","xm","COthPrSrv","ROW","S3",0.430994969
"Low","2025","xe","COthPrSrv","ROW","S3",0.000000000
"Low","2025","xa","CPubServ","","S1",1.821039199
"Low","2025","xd","CPubServ","","S1",1.821039199
"Low","2025","xmt","CPubServ","","S1",0.000000000
"Low","2025","xet","CPubServ","","S1",0.000000000
"Low","2025","pd","CPubServ","","S2",0.262420389
"Low","2025","pmt","CPubServ","","S2",1.000000000
"Low","2025","pet","CPubServ","","S2",1.000000000
"Low","2025","xm","CPubServ","ROW","S3",0.000000000
"Low","2025","xe","CPubServ","ROW","S3",0.000000000
"Low","2025","tmg","CPerAg","d","S2",0.000000000
"Low","2025","tmg","CNPAg","d","S2",0.000000000
"Low","2025","tmg","CFoodProc","d","S2",0.000000000
"Low","2025","tmg","COthMfg","d","S2",0.000000000
"Low","2025","tmg","CMinUtlCon","d","S2",0.000000000
"Low","2025","tmg","CRoadTr","d","S2",0.000000000
"Low","2025","tmg","COtherTr","d","S2",0.000000000
"Low","2025","tmg","CCommServ","d","S2",0.000000000
"Low","2025","tmg","COthPrSrv","d","S2",0.000000000
"Low","2025","tmg","CPubServ","d","S2",0.000000000
"Low","2025","gdpmp","","","M1",5.851242777
"Low","2025","rgdpmp","","","M1",11.938992416
"Low","2025","pgdpmp","","","M2",0.490095192
"Low","2025","tcons","","","M1",8.503495377
"Low","2025","tgov","","","M1",1.391217691
"Low","2025","tinv","","","M1",0.638498896
"Low","2025","texp","","","M1",4.258904542
"Low","2025","timp","","","M1",2.853124090
"Low","2025","pcons","","","M1",100.953260936
"Low","2025","pgov","","","M1",26.184751179
"Low","2025","pinv","","","M1",71.135702141
"Low","2025","pexp","","","M1",81.190747578
"Low","2025","pimp","","","M1",100.000000000
"Low","2025","gdpfc","","","M1",5.897717132
"Low","2025","rgdpfc","","","M1",77.733084241
"Low","2025","pgdpfc","","","M2",0.075871390
"Low","2025","pk","","","M2",2.684297132
"Low","2025","pland","","","M2",2.916451729
"Low","2025","ggdp","","","M2",0.049589731
"Low","2025","gl","","","M2",0.166792840
"Low","2025","walras","","","M1",-0.000078949
"Low","2025","ky","Capital","","M1",3.812238541
"Low","2025","ty","Land","","M1",0.113653223
"Low","2025","tary","","","M1",0.123528818
"Low","2025","rtary","","","M1",0.144653530
"Low","2025","tmadj","","","M1",1.000000000
"Low","2025","gy","","","M1",0.180962688
"Low","2025","gexp","","","M1",0.389318268
"Low","2025","savg","","","M1",-0.208355581
"Low","2025","rsg","","","M1",-0.243986550
"Low","2025","tks","Capital","","M1",1.420199908
"Low","2025","ptks","Capital","","M2",2.684297132
"Low","2025","savf","","","M1",0.000000000
"Low","2025","plev","","","M2",0.853963388
"Low","2025","er","","","M2",1.000000000
"Low","2025","taxadjh","","","M2",1.000000000
"Low","2025","ly","LabUn","","M3",1.290083412
"Low","2025","ly","LabSk","","M3",0.570167568
"Low","2025","yh","H-LF1","","H1",0.044255439
"Low","2025","yd","H-LF1","","H1",0.044255439
"Low","2025","gtrh","H-LF1","","H1",0.000000000
"Low","2025","cpi","H-LF1","","H2",0.996881983
"Low","2025","kappah","H-LF1","","H2",0.000000000
"Low","2025","yh","H-LF2","","H1",0.234742937
"Low","2025","yd","H-LF2","","H1",0.234742937
"Low","2025","gtrh","H-LF2","","H1",0.000044527
"Low","2025","cpi","H-LF2","","H2",1.035792546
"Low","2025","kappah","H-LF2","","H2",0.000000000
"Low","2025","yh","H-LF3","","H1",0.023902967
"Low","2025","yd","H-LF3","","H1",0.023902967
"Low","2025","gtrh","H-LF3","","H1",0.000010488
"Low","2025","cpi","H-LF3","","H2",0.968430098
"Low","2025","kappah","H-LF3","","H2",0.000000000
"Low","2025","yh","H-MF1","","H1",0.097101211
"Low","2025","yd","H-MF1","","H1",0.097101211
"Low","2025","gtrh","H-MF1","","H1",0.000017163
"Low","2025","cpi","H-MF1","","H2",0.996805916
"Low","2025","kappah","H-MF1","","H2",0.000000000
"Low","2025","yh","H-MF2","","H1",0.296815061
"Low","2025","yd","H-MF2","","H1",0.296815061
"Low","2025","gtrh","H-MF2","","H1",0.000145411
"Low","2025","cpi","H-MF2","","H2",1.006181661
"Low","2025","kappah","H-MF2","","H2",0.000000000
"Low","2025","yh","H-MF3","","H1",0.078657902
"Low","2025","yd","H-MF3","","H1",0.078657902
"Low","2025","gtrh","H-MF3","","H1",0.000079139
"Low","2025","cpi","H-MF3","","H2",0.968369911
"Low","2025","kappah","H-MF3","","H2",0.000000000
"Low","2025","yh","H-SF1","","H1",0.120258192
"Low","2025","yd","H-SF1","","H1",0.120258192
"Low","2025","gtrh","H-SF1","","H1",0.000294624
"Low","2025","cpi","H-SF1","","H2",1.002089345
"Low","2025","kappah","H-SF1","","H2",0.000000000
"Low","2025","yh","H-SF2","","H1",0.641903753
"Low","2025","yd","H-SF2","","H1",0.641903753
"Low","2025","gtrh","H-SF2","","H1",0.001760837
"Low","2025","cpi","H-SF2","","H2",1.060950552
"Low","2025","kappah","H-SF2","","H2",0.000000000
"Low","2025","yh","H-SF3","","H1",0.249156163
"Low","2025","yd","H-SF3","","H1",0.249156163
"Low","2025","gtrh","H-SF3","","H1",0.001130824
"Low","2025","cpi","H-SF3","","H2",1.005510866
"Low","2025","kappah","H-SF3","","H2",0.000000000
"Low","2025","yh","H-0F1","","H1",0.083818947
"Low","2025","yd","H-0F1","","H1",0.083818947
"Low","2025","gtrh","H-0F1","","H1",0.000151603
"Low","2025","cpi","H-0F1","","H2",1.007043415
"Low","2025","kappah","H-0F1","","H2",0.000000000
"Low","2025","yh","H-0F2","","H1",0.083469544
"Low","2025","yd","H-0F2","","H1",0.083469544
"Low","2025","gtrh","H-0F2","","H1",0.000205752
"Low","2025","cpi","H-0F2","","H2",1.009356138
"Low","2025","kappah","H-0F2","","H2",0.000000000
"Low","2025","yh","H-0F3","","H1",0.029185011
"Low","2025","yd","H-0F3","","H1",0.029185011
"Low","2025","gtrh","H-0F3","","H1",0.000050534
"Low","2025","cpi","H-0F3","","H2",0.985059274
"Low","2025","kappah","H-0F3","","H2",0.000000000
"Low","2025","yh","H-AGW1","","H1",0.030200893
"Low","2025","yd","H-AGW1","","H1",0.030200893
"Low","2025","gtrh","H-AGW1","","H1",0.000175440
"Low","2025","cpi","H-AGW1","","H2",0.998908365
"Low","2025","kappah","H-AGW1","","H2",0.000000000
"Low","2025","yh","H-AGW2","","H1",0.100311597
"Low","2025","yd","H-AGW2","","H1",0.100311597
"Low","2025","gtrh","H-AGW2","","H1",0.000128719
"Low","2025","cpi","H-AGW2","","H2",1.025379205
"Low","2025","kappah","H-AGW2","","H2",0.000000000
"Low","2025","yh","H-AGW3","","H1",0.018233848
"Low","2025","yd","H-AGW3","","H1",0.018233848
"Low","2025","gtrh","H-AGW3","","H1",0.000005721
"Low","2025","cpi","H-AGW3","","H2",0.973937492
"Low","2025","kappah","H-AGW3","","H2",0.000000000
"Low","2025","yh","H-NFNP","","H1",0.609348419
"Low","2025","yd","H-NFNP","","H1",0.609348419
"Low","2025","gtrh","H-NFNP","","H1",0.007364519
"Low","2025","cpi","H-NFNP","","H2",1.005738104
"Low","2025","kappah","H-NFNP","","H2",0.000000000
"Low","2025","yh","H-NFP","","H1",0.227447000
"Low","2025","yd","H-NFP","","H1",0.227447000
"Low","2025","gtrh","H-NFP","","H1",0.002078288
"Low","2025","cpi","H-NFP","","H2",0.985461158
"Low","2025","kappah","H-NFP","","H2",0.000000000
"Low","2025","yh","H-URNP","","H1",2.774874371
"Low","2025","yd","H-URNP","","H1",2.547437329
"Low","2025","gtrh","H-URNP","","H1",0.014810260
"Low","2025","cpi","H-URNP","","H2",1.004727278
"Low","2025","kappah","H-URNP","","H2",0.081963005
"Low","2025","yh","H-URPR","","H1",0.204193057
"Low","2025","yd","H-URPR","","H1",0.204193057
"Low","2025","gtrh","H-URPR","","H1",0.000858155
"Low","2025","cpi","H-URPR","","H2",0.997113153
"Low","2025","kappah","H-URPR","","H2",0.000000000
"Low","2030","xp","APerAg","","S1",1.289811797
"Low","2030","xp","ANPAg","","S1",0.881985892
"Low","2030","xp","AFoodProc","","S1",1.554198628
"Low","2030","xp","AOthMfg","","S1",5.765651266
"Low","2030","xp","AMinUtlCon","","S1",1.905123574
"Low","2030","xp","ARoadTr","","S1",1.757951394
"Low","2030","xp","AOtherTr","","S1",3.810959863
"Low","2030","xp","ACommServ","","S1",9.622382723
"Low","2030","xp","AOthPrSrv","","S1",0.676779191
"Low","2030","xp","APubServ","","S1",2.253037895
"Low","2030","pp","APerAg","","S2",1.741474790
"Low","2030","pp","ANPAg","","S2",1.364838495
"Low","2030","pp","AFoodProc","","S2",0.871719909
"Low","2030","pp","AOthMfg","","S2",0.938683451
"Low","2030","pp","AMinUtlCon","","S2",0.430420239
"Low","2030","pp","ARoadTr","","S2",0.544413537
"Low","2030","pp","AOtherTr","","S2",0.500668428
"Low","2030","pp","ACommServ","","S2",0.209867395
"Low","2030","pp","AOthPrSrv","","S2",1.604081164
"Low","2030","pp","APubServ","","S2",0.261256162
"Low","2030","x","CPerAg","","S1",1.289811797
"Low","2030","x","CNPAg","","S1",0.881985892
"Low","2030","x","CFoodProc","","S1",1.554198628
"Low","2030","x","COthMfg","","S1",5.765651266
"Low","2030","x","CMinUtlCon","","S1",1.905123574
"Low","2030","x","CRoadTr","","S1",1.757951394
"Low","2030","x","COtherTr","","S1",3.810959863
"Low","2030","x","CCommServ","","S1",9.622382723
"Low","2030","x","COthPrSrv","","S1",0.676779191
"Low","2030","x","CPubServ","","S1",2.253037895
"Low","2030","xac","H-LF1","CPerAg","H1",0.007183261
"Low","2030","xac","H-LF1","CNPAg","H1",0.000057488
"Low","2030","xac","H-LF1","CFoodProc","H1",0.009850962
"Low","2030","xac","H-LF1","COthMfg","H1",0.006493623
"Low","2030","xac","H-LF1","CMinUtlCon","H1",0.000761095
"Low","2030","xac","H-LF1","CRoadTr","H1",0.011326318
"Low","2030","xac","H-LF1","COtherTr","H1",0.002992147
"Low","2030","xac","H-LF1","CCommServ","H1",0.038382314
"Low","2030","xac","H-LF1","COthPrSrv","H1",0.003031163
"Low","2030","xac","H-LF1","CPubServ","H1",0.004326880
"Low","2030","xac","H-LF2","CPerAg","H1",0.037230241
"Low","2030","xac","H-LF2","CNPAg","H1",0.000334612
"Low","2030","xac","H-LF2","CFoodProc","H1",0.034979830
"Low","2030","xac","H-LF2","COthMfg","H1",0.045385226
"Low","2030","xac","H-LF2","CMinUtlCon","H1",0.004578932
"Low","2030","xac","H-LF2","CRoadTr","H1",0.064465947
"Low","2030","xac","H-LF2","COtherTr","H1",0.016788949
"Low","2030","xac","H-LF2","CCommServ","H1",0.212496700
"Low","2030","xac","H-LF2","COthPrSrv","H1",0.019400245
"Low","2030","xac","H-LF2","CPubServ","H1",0.023747106
"Low","2030","xac","H-LF3","CPerAg","H1",0.003193731
"Low","2030","xac","H-LF3","CNPAg","H1",0.000029434
"Low","2030","xac","H-LF3","CFoodProc","H1",0.004829184
"Low","2030","xac","H-LF3","COthMfg","H1",0.004564739
"Low","2030","xac","H-LF3","CMinUtlCon","H1",0.000481676
"Low","2030","xac","H-LF3","CRoadTr","H1",0.006041362
"Low","2030","xac","H-LF3","COtherTr","H1",0.001613225
"Low","2030","xac","H-LF3","CCommServ","H1",0.020451784
"Low","2030","xac","H-LF3","COthPrSrv","H1",0.001782614
"Low","2030","xac","H-LF3","CPubServ","H1",0.002338392
"Low","2030","xac","H-MF1","CPerAg","H1",0.017027297
"Low","2030","xac","H-MF1","CNPAg","H1",0.000134950
"Low","2030","xac","H-MF1","CFoodProc","H1",0.022408860
"Low","2030","xac","H-MF1","COthMfg","H1",0.014764889
"Low","2030","xac","H-MF1","CMinUtlCon","H1",0.001721302
"Low","2030","xac","H-MF1","CRoadTr","H1",0.025397695
"Low","2030","xac","H-MF1","COtherTr","H1",0.006730836
"Low","2030","xac","H-MF1","CCommServ","H1",0.086682957
"Low","2030","xac","H-MF1","COthPrSrv","H1",0.006633648
"Low","2030","xac","H-MF1","CPubServ","H1",0.009759784
"Low","2030","xac","H-MF2","CPerAg","H1",0.053941126
"Low","2030","xac","H-MF2","CNPAg","H1",0.000526849
"Low","2030","xac","H-MF2","CFoodProc","H1",0.045242902
"Low","2030","xac","H-MF2","COthMfg","H1",0.059173344
"Low","2030","xac","H-MF2","CMinUtlCon","H1",0.005737297
"Low","2030","xac","H-MF2","CRoadTr","H1",0.077647303
"Low","2030","xac","H-MF2","COtherTr","H1",0.020714165
"Low","2030","xac","H-MF2","CCommServ","H1",0.265641716
"Low","2030","xac","H-MF2","COthPrSrv","H1",0.020568321
"Low","2030","xac","H-MF2","CPubServ","H1",0.029838435
"Low","2030","xac","H-MF3","CPerAg","H1",0.011183356
"Low","2030","xac","H-MF3","CNPAg","H1",0.000104084
"Low","2030","xac","H-MF3","CFoodProc","H1",0.016986264
"Low","2030","xac","H-MF3","COthMfg","H1",0.016048578
"Low","2030","xac","H-MF3","CMinUtlCon","H1",0.001710921
"Low","2030","xac","H-MF3","CRoadTr","H1",0.021271564
"Low","2030","xac","H-MF3","COtherTr","H1",0.005678759
"Low","2030","xac","H-MF3","CCommServ","H1",0.071938320
"Low","2030","xac","H-MF3","COthPrSrv","H1",0.006287396
"Low","2030","xac","H-MF3","CPubServ","H1",0.008225384
"Low","2030","xac","H-SF1","CPerAg","H1",0.022035504
"Low","2030","xac","H-SF1","CNPAg","H1",0.000167869
"Low","2030","xac","H-SF1","CFoodProc","H1",0.030135495
"Low","2030","xac","H-SF1","COthMfg","H1",0.014818621
"Low","2030","xac","H-SF1","CMinUtlCon","H1",0.002153476
"Low","2030","xac","H-SF1","CRoadTr","H1",0.030070751
"Low","2030","xac","H-SF1","COtherTr","H1",0.007976998
"Low","2030","xac","H-SF1","CCommServ","H1",0.103418009
"Low","2030","xac","H-SF1","COthPrSrv","H1",0.007761700
"Low","2030","xac","H-SF1","CPubServ","H1",0.011589259
"Low","2030","xac","H-SF2","CPerAg","H1",0.150351346
"Low","2030","xac","H-SF2","CNPAg","H1",0.000945005
"Low","2030","xac","H-SF2","CFoodProc","H1",0.119008675
"Low","2030","xac","H-SF2","COthMfg","H1",0.081919879
"Low","2030","xac","H-SF2","CMinUtlCon","H1",0.012057336
"Low","2030","xac","H-SF2","CRoadTr","H1",0.151108327
"Low","2030","xac","H-SF2","COtherTr","H1",0.040066846
"Low","2030","xac","H-SF2","CCommServ","H1",0.524902678
"Low","2030","xac","H-SF2","COthPrSrv","H1",0.037084069
"Low","2030","xac","H-SF2","CPubServ","H1",0.057572921
"Low","2030","xac","H-SF3","CPerAg","H1",0.047097893
"Low","2030","xac","H-SF3","CNPAg","H1",0.000548221
"Low","2030","xac","H-SF3","CFoodProc","H1",0.060912506
"Low","2030","xac","H-SF3","COthMfg","H1",0.028563779
"Low","2030","xac","H-SF3","CMinUtlCon","H1",0.006611585
"Low","2030","xac","H-SF3","CRoadTr","H1",0.059782150
"Low","2030","xac","H-SF3","COtherTr","H1",0.015901762
"Low","2030","xac","H-SF3","CCommServ","H1",0.207078153
"Low","2030","xac","H-SF3","COthPrSrv","H1",0.015463693
"Low","2030","xac","H-SF3","CPubServ","H1",0.023157643
"Low","2030","xac","H-0F1","CPerAg","H1",0.016364516
"Low","2030","xac","H-0F1","CNPAg","H1",0.000145052
"Low","2030","xac","H-0F1","CFoodProc","H1",0.023208721
"Low","2030","xac","H-0F1","COthMfg","H1",0.007567717
"Low","2030","xac","H-0F1","CMinUtlCon","H1",0.001966801
"Low","2030","xac","H-0F1","CRoadTr","H1",0.019753912
"Low","2030","xac","H-0F1","COtherTr","H1",0.005258166
"Low","2030","xac","H-0F1","CCommServ","H1",0.068809185
"Low","2030","xac","H-0F1","COthPrSrv","H1",0.005061337
"Low","2030","xac","H-0F1","CPubServ","H1",0.007666933
"Low","2030","xac","H-0F2","CPerAg","H1",0.016527824
"Low","2030","xac","H-0F2","CNPAg","H1",0.000127089
"Low","2030","xac","H-0F2","CFoodProc","H1",0.018522143
"Low","2030","xac","H-0F2","COthMfg","H1",0.010975409
"Low","2030","xac","H-0F2","CMinUtlCon","H1",0.001929288
"Low","2030","xac","H-0F2","CRoadTr","H1",0.019948716
"Low","2030","xac","H-0F2","COtherTr","H1",0.005345220
"Low","2030","xac","H-0F2","CCommServ","H1",0.069472442
"Low","2030","xac","H-0F2","COthPrSrv","H1",0.004983685
"Low","2030","xac","H-0F2","CPubServ","H1",0.007740367
"Low","2030","xac","H-0F3","CPerAg","H1",0.005023471
"Low","2030","xac","H-0F3","CNPAg","H1",0.000061399
"Low","2030","xac","H-0F3","CFoodProc","H1",0.007693533
"Low","2030","xac","H-0F3","COthMfg","H1",0.003744913
"Low","2030","xac","H-0F3","CMinUtlCon","H1",0.000747500
"Low","2030","xac","H-0F3","CRoadTr","H1",0.007073001
"Low","2030","xac","H-0F3","COtherTr","H1",0.001888416
"Low","2030","xac","H-0F3","CCommServ","H1",0.024458971
"Low","2030","xac","H-0F3","COthPrSrv","H1",0.001830007
"Low","2030","xac","H-0F3","CPubServ","H1",0.002752997
"Low","2030","xac","H-AGW1","CPerAg","H1",0.006519973
"Low","2030","xac","H-AGW1","CNPAg","H1",0.000050311
"Low","2030","xac","H-AGW1","CFoodProc","H1",0.008681801
"Low","2030","xac","H-AGW1","COthMfg","H1",0.002260195
"Low","2030","xac","H-AGW1","CMinUtlCon","H1",0.000563245
"Low","2030","xac","H-AGW1","CRoadTr","H1",0.006066879
"Low","2030","xac","H-AGW1","COtherTr","H1",0.001653638
"Low","2030","xac","H-AGW1","CCommServ","H1",0.022195743
"Low","2030","xac","H-AGW1","COthPrSrv","H1",0.001222803
"Low","2030","xac","H-AGW1","CPubServ","H1",0.002448424
"Low","2030","xac","H-AGW2","CPerAg","H1",0.024086830
"Low","2030","xac","H-AGW2","CNPAg","H1",0.000134475
"Low","2030","xac","H-AGW2","CFoodProc","H1",0.022139326
"Low","2030","xac","H-AGW2","COthMfg","H1",0.009504254
"Low","2030","xac","H-AGW2","CMinUtlCon","H1",0.001682780
"Low","2030","xac","H-AGW2","CRoadTr","H1",0.020255522
"Low","2030","xac","H-AGW2","COtherTr","H1",0.005509546
"Low","2030","xac","H-AGW2","CCommServ","H1",0.074166667
"Low","2030","xac","H-AGW2","COthPrSrv","H1",0.003997768
"Low","2030","xac","H-AGW2","CPubServ","H1",0.008157269
"Low","2030","xac","H-AGW3","CPerAg","H1",0.002975816
"Low","2030","xac","H-AGW3","CNPAg","H1",0.000040595
"Low","2030","xac","H-AGW3","CFoodProc","H1",0.005748346
"Low","2030","xac","H-AGW3","COthMfg","H1",0.001724981
"Low","2030","xac","H-AGW3","CMinUtlCon","H1",0.000481365
"Low","2030","xac","H-AGW3","CRoadTr","H1",0.004236051
"Low","2030","xac","H-AGW3","COtherTr","H1",0.001132155
"Low","2030","xac","H-AGW3","CCommServ","H1",0.014730607
"Low","2030","xac","H-AGW3","COthPrSrv","H1",0.001079021
"Low","2030","xac","H-AGW3","CPubServ","H1",0.001652448
"Low","2030","xac","H-NFNP","CPerAg","H1",0.119532883
"Low","2030","xac","H-NFNP","CNPAg","H1",0.001230774
"Low","2030","xac","H-NFNP","CFoodProc","H1",0.111273016
"Low","2030","xac","H-NFNP","COthMfg","H1",0.082221659
"Low","2030","xac","H-NFNP","CMinUtlCon","H1",0.013584088
"Low","2030","xac","H-NFNP","CRoadTr","H1",0.124721596
"Low","2030","xac","H-NFNP","COtherTr","H1",0.033971861
"Low","2030","xac","H-NFNP","CCommServ","H1",0.446129097
"Low","2030","xac","H-NFNP","COthPrSrv","H1",0.030400878
"Low","2030","xac","H-NFNP","CPubServ","H1",0.049642367
"Low","2030","xac","H-NFP","CPerAg","H1",0.041323443
"Low","2030","xac","H-NFP","CNPAg","H1",0.000380192
"Low","2030","xac","H-NFP","CFoodProc","H1",0.062797493
"Low","2030","xac","H-NFP","COthMfg","H1",0.024858689
"Low","2030","xac","H-NFP","CMinUtlCon","H1",0.005690223
"Low","2030","xac","H-NFP","CRoadTr","H1",0.051092085
"Low","2030","xac","H-NFP","COtherTr","H1",0.013792803
"Low","2030","xac","H-NFP","CCommServ","H1",0.179827737
"Low","2030","xac","H-NFP","COthPrSrv","H1",0.012267018
"Low","2030","xac","H-NFP","CPubServ","H1",0.020045310
"Low","2030","xac","H-URNP","CPerAg","H1",0.571650975
"Low","2030","xac","H-URNP","CNPAg","H1",0.004912432
"Low","2030","xac","H-URNP","CFoodProc","H1",0.347863687
"Low","2030","xac","H-URNP","COthMfg","H1",0.317263958
"Low","2030","xac","H-URNP","CMinUtlCon","H1",0.055989041
"Low","2030","xac","H-URNP","CRoadTr","H1",0.360782189
"Low","2030","xac","H-URNP","COtherTr","H1",0.119335394
"Low","2030","xac","H-URNP","CCommServ","H1",2.529975552
"Low","2030","xac","H-URNP","COthPrSrv","H1",0.077759396
"Low","2030","xac","H-URNP","CPubServ","H1",0.174455475
"Low","2030","xac","H-URPR","CPerAg","H1",0.047192426
"Low","2030","xac","H-URPR","CNPAg","H1",0.000391261
"Low","2030","xac","H-URPR","CFoodProc","H1",0.048130725
"Low","2030","xac","H-URPR","COthMfg","H1",0.022262081
"Low","2030","xac","H-URPR","CMinUtlCon","H1",0.005498081
"Low","2030","xac","H-URPR","CRoadTr","H1",0.036181315
"Low","2030","xac","H-URPR","COtherTr","H1",0.010200209
"Low","2030","xac","H-URPR","CCommServ","H1",0.137948658
"Low","2030","xac","H-URPR","COthPrSrv","H1",0.006918827
"Low","2030","xac","H-URPR","CPubServ","H1",0.015136448
"Low","2030","xaf","CPerAg","GOVT","S1",0.000000000
"Low","2030","xaf","CNPAg","GOVT","S1",0.000000000
"Low","2030","xaf","CFoodProc","GOVT","S1",0.000098969
"Low","2030","xaf","COthMfg","GOVT","S1",0.000000000
"Low","2030","xaf","CMinUtlCon","GOVT","S1",0.000000000
"Low","2030","xaf","CRoadTr","GOVT","S1",0.000000000
"Low","2030","xaf","COtherTr","GOVT","S1",0.000000000
"Low","2030","xaf","CCommServ","GOVT","S1",0.033833634
"Low","2030","xaf","COthPrSrv","GOVT","S1",0.000000000
"Low","2030","xaf","CPubServ","GOVT","S1",1.721653223
"Low","2030","xf","GOVT","","M1",1.755585826
"Low","2030","xaf","CPerAg","CapAcct","S1",0.000025522
"Low","2030","xaf","CNPAg","CapAcct","S1",0.000000000
"Low","2030","xaf","CFoodProc","CapAcct","S1",0.000164173
"Low","2030","xaf","COthMfg","CapAcct","S1",0.403300379
"Low","2030","xaf","CMinUtlCon","CapAcct","S1",0.298506626
"Low","2030","xaf","CRoadTr","CapAcct","S1",0.000000000
"Low","2030","xaf","COtherTr","CapAcct","S1",0.000000000
"Low","2030","xaf","CCommServ","CapAcct","S1",0.070848238
"Low","2030","xaf","COthPrSrv","CapAcct","S1",0.000000000
"Low","2030","xaf","CPubServ","CapAcct","S1",0.000000000
"Low","2030","xf","CapAcct","","M1",0.772844939
"Low","2030","xa","CPerAg","","S1",1.509021207
"Low","2030","xd","CPerAg","","S1",1.283325354
"Low","2030","xmt","CPerAg","","S1",0.305429615
"Low","2030","xet","CPerAg","","S1",0.005093861
"Low","2030","pd","CPerAg","","S2",1.745268212
"Low","2030","pmt","CPerAg","","S2",1.000000000
"Low","2030","pet","CPerAg","","S2",1.261868436
"Low","2030","xm","CPerAg","ROW","S3",0.259982005
"Low","2030","xe","CPerAg","ROW","S3",0.005093861
"Low","2030","xa","CNPAg","","S1",0.969494005
"Low","2030","xd","CNPAg","","S1",0.876259410
"Low","2030","xmt","CNPAg","","S1",0.105385742
"Low","2030","xet","CNPAg","","S1",0.005024947
"Low","2030","pd","CNPAg","","S2",1.367654607
"Low","2030","pmt","CNPAg","","S2",1.000000000
"Low","2030","pet","CNPAg","","S2",1.064305508
"Low","2030","xm","CNPAg","ROW","S3",0.105385742
"Low","2030","xe","CNPAg","ROW","S3",0.005024947
"Low","2030","xa","CFoodProc","","S1",1.405280114
"Low","2030","xd","CFoodProc","","S1",1.330179414
"Low","2030","xmt","CFoodProc","","S1",0.079538685
"Low","2030","xet","CFoodProc","","S1",0.247333548
"Low","2030","pd","CFoodProc","","S2",0.857685526
"Low","2030","pmt","CFoodProc","","S2",1.000000000
"Low","2030","pet","CFoodProc","","S2",0.865027239
"Low","2030","xm","CFoodProc","ROW","S3",0.060088562
"Low","2030","xe","CFoodProc","ROW","S3",0.247333548
"Low","2030","xa","COthMfg","","S1",7.489955678
"Low","2030","xd","COthMfg","","S1",4.834439703
"Low","2030","xmt","COthMfg","","S1",2.666668406
"Low","2030","xet","COthMfg","","S1",1.000097068
"Low","2030","pd","COthMfg","","S2",0.945269572
"Low","2030","pmt","COthMfg","","S2",1.000000000
"Low","2030","pet","COthMfg","","S2",0.842190928
"Low","2030","xm","COthMfg","ROW","S3",2.577239492
"Low","2030","xe","COthMfg","ROW","S3",1.000097068
"Low","2030","xa","CMinUtlCon","","S1",1.755938428
"Low","2030","xd","CMinUtlCon","","S1",1.831777953
